name,lat,lng,rating,types
Boutique Orange République - Paris,48.8669054,2.3635516,3.2,"['point_of_interest', 'store', 'establishment']"
SNIPER xxx Dealer de Casquettes xxx,48.8637527,2.364525,4.8,"['clothing_store', 'shoe_store', 'point_of_interest', 'store', 'establishment']"
Univers Sons,48.8658981,2.3660142,4.8,"['electronics_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']"
Bicycle Store Paris Republique,48.8642052,2.3657353,4.4,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Smartphone Piable,48.86651879999999,2.3671939,3.1,"['point_of_interest', 'store', 'establishment']"
Pharmacie de la Place de la République,48.8664739,2.3643615,4.0,"['pharmacy', 'clothing_store', 'point_of_interest', 'health', 'store', 'establishment']"
Tribal Act,48.8659752,2.3659959,4.7,"['point_of_interest', 'store', 'establishment']"
COPYTOP République / Imprimerie Paris 11ème,48.8661,2.365790000000001,4.6,"['point_of_interest', 'store', 'establishment']"
Kustom Tattoo,48.86594239999999,2.3700619,4.8,"['point_of_interest', 'store', 'establishment']"
Institut de beauté Bodyminute,48.86639450000001,2.3594992,3.5,"['beauty_salon', 'spa', 'hair_care', 'point_of_interest', 'store', 'establishment']"
Henri Cartier Bresson Foundation,48.86302060000001,2.3602071,4.2,"['book_store', 'museum', 'point_of_interest', 'store', 'establishment']"
Rayon d'Or,48.86686340000001,2.3627331,4.1,"['point_of_interest', 'store', 'establishment']"
DARTY Republique,48.8670412,2.3660728,3.7,"['electronics_store', 'furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Cycles Laurent,48.8661408,2.3665052,3.8,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Rougier&Plé Filles du Calvaire,48.86267160000001,2.3665481,4.2,"['point_of_interest', 'store', 'establishment']"
Jacques Genin,48.8644465,2.3645636,4.4,"['food', 'point_of_interest', 'store', 'establishment']"
INTERSPORT,48.86749109999999,2.3651951,3.7,"['shoe_store', 'bicycle_store', 'clothing_store', 'point_of_interest', 'store', 'establishment']"
Univers Sons,48.8658981,2.3660142,4.8,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Kustom Tattoo,48.86594239999999,2.3700619,4.8,"['point_of_interest', 'store', 'establishment']"
Institut de beauté Bodyminute,48.8634678,2.3642768,3.9,"['beauty_salon', 'hair_care', 'spa', 'point_of_interest', 'store', 'establishment']"
SNIPER xxx Dealer de Casquettes xxx,48.8637527,2.364525,4.8,"['clothing_store', 'shoe_store', 'point_of_interest', 'store', 'establishment']"
Bicycle Store Paris Republique,48.8642052,2.3657353,4.4,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Smartphone Piable,48.86651879999999,2.3671939,3.1,"['point_of_interest', 'store', 'establishment']"
Tribal Act,48.8659752,2.3659959,4.7,"['point_of_interest', 'store', 'establishment']"
Boutique Orange République - Paris,48.8669054,2.3635516,3.2,"['point_of_interest', 'store', 'establishment']"
U Express et Drive,48.86459019999999,2.3725471,3.9,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
COPYTOP République / Imprimerie Paris 11ème,48.8661,2.365790000000001,4.6,"['point_of_interest', 'store', 'establishment']"
Pharmacie de la Place de la République,48.8664739,2.3643615,4.0,"['pharmacy', 'clothing_store', 'health', 'point_of_interest', 'store', 'establishment']"
DAFY MOTO,48.8635707,2.3708676,4.3,"['clothing_store', 'car_repair', 'point_of_interest', 'store', 'establishment']"
La rubrique à bulles,48.8640416,2.3714872,4.8,"['book_store', 'library', 'point_of_interest', 'store', 'establishment']"
Marionnaud - Parfumerie & Institut,48.86636300000001,2.3697529,3.8,"['beauty_salon', 'clothing_store', 'spa', 'point_of_interest', 'store', 'establishment']"
Yvon Lambert Gallery,48.86263020000001,2.3660326,4.8,"['book_store', 'art_gallery', 'point_of_interest', 'store', 'establishment']"
Kustom Tattoo,48.86594239999999,2.3700619,4.8,"['store', 'point_of_interest', 'establishment']"
Lidl,48.8639569,2.3783577,3.7,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
U Express et Drive,48.86459019999999,2.3725471,3.9,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Charbon Café,48.8658405,2.3778132,4.2,"['cafe', 'bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
DAFY MOTO,48.8635707,2.3708676,4.3,"['car_repair', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
La Maison des Métallos,48.86772690000002,2.377898100000001,4.5,"['cafe', 'bar', 'store', 'food', 'point_of_interest', 'establishment']"
La rubrique à bulles,48.8640416,2.3714872,4.8,"['book_store', 'library', 'store', 'point_of_interest', 'establishment']"
Marionnaud - Parfumerie & Institut,48.86636300000001,2.3697529,3.8,"['beauty_salon', 'spa', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
La Bague de Kenza,48.86634,2.3768612,3.5,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"
Julie Sion,48.86615750000001,2.3782793,4.9,"['jewelry_store', 'store', 'point_of_interest', 'establishment']"
Christian Morel Flowers and decoration Paris,48.86454989999999,2.372357,4.7,"['florist', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Aflorelia,48.8655571,2.3722535,3.6,"['florist', 'store', 'point_of_interest', 'establishment']"
LC OR,48.8645518,2.3717272,4.4,"['jewelry_store', 'finance', 'store', 'point_of_interest', 'establishment']"
Lapeyre,48.86118339999999,2.3730124,3.2,"['furniture_store', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
SAGONE Chaussures Petites et Grandes Pointures,48.865213,2.3737881,3.9,"['shoe_store', 'store', 'point_of_interest', 'establishment']"
Lucky diffusion,48.8664632,2.373472,4.2,"['store', 'point_of_interest', 'establishment']"
La Maison Convertible - Paris République,48.865689,2.373561699999999,4.1,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
SCHMIDT Paris 11,48.8646144,2.3751921,4.7,"['furniture_store', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Le Roi de la Capote,48.863756,2.3719184,4.6,"['store', 'health', 'point_of_interest', 'establishment']"
Les guetteurs de vent,48.86707680000001,2.3733963,4.6,"['book_store', 'store', 'point_of_interest', 'establishment']"
DARTY Belleville,48.8684234,2.3806794,3.4,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Lidl,48.8639569,2.3783577,3.7,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Charbon Café,48.8658405,2.3778132,4.2,"['bar', 'store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
La Maison des Métallos,48.86772690000002,2.377898100000001,4.5,"['bar', 'store', 'cafe', 'point_of_interest', 'food', 'establishment']"
Librairie Sana,48.8684978,2.3799131,4.4,"['book_store', 'store', 'point_of_interest', 'establishment']"
Toolbox Records,48.8628861,2.3791039,4.6,"['store', 'point_of_interest', 'establishment']"
La Bague de Kenza,48.86634,2.3768612,3.5,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
Julie Sion,48.86615750000001,2.3782793,4.9,"['jewelry_store', 'store', 'point_of_interest', 'establishment']"
Mr Bricolage,48.8676166,2.3848354,3.5,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Pharmacie du 20e,48.8666537,2.3838561,3.4,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Bouquinerie Oxfam,48.8621886,2.3776278,4.6,"['book_store', 'store', 'point_of_interest', 'establishment']"
Franscoop,48.8620265,2.3821554,4.2,"['bicycle_store', 'clothing_store', 'store', 'point_of_interest', 'food', 'establishment']"
SAGONE Chaussures Petites et Grandes Pointures,48.865213,2.3737881,3.9,"['shoe_store', 'store', 'point_of_interest', 'establishment']"
SCHMIDT Paris 11,48.8646144,2.3751921,4.7,"['furniture_store', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
La Maison Convertible - Paris République,48.865689,2.373561699999999,4.1,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Lucky diffusion,48.8664632,2.373472,4.2,"['store', 'point_of_interest', 'establishment']"
Cobra Parmentier (Paris 11),48.8631941,2.3762418,3.9,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Made by Me,48.865359,2.376572,4.7,"['jewelry_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
U Express et Drive,48.86459019999999,2.3725471,3.9,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Attia Mehir,48.8655151,2.3763198,3.1,"['hardware_store', 'store', 'point_of_interest', 'establishment']"
DARTY Belleville,48.8684234,2.3806794,3.4,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Lidl,48.86223,2.3848,3.6,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Mr Bricolage,48.8676166,2.3848354,3.5,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Lidl,48.8639569,2.3783577,3.7,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Pharmacie du 20e,48.8666537,2.3838561,3.4,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Franscoop,48.8620265,2.3821554,4.2,"['bicycle_store', 'clothing_store', 'store', 'point_of_interest', 'food', 'establishment']"
Charbon Café,48.8658405,2.3778132,4.2,"['bar', 'store', 'cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Julie Sion,48.86615750000001,2.3782793,4.9,"['jewelry_store', 'store', 'point_of_interest', 'establishment']"
Librairie Sana,48.8684978,2.3799131,4.4,"['book_store', 'store', 'point_of_interest', 'establishment']"
Jaj livraison gratuite de fleurs,48.8636218,2.3897865,1.8,"['florist', 'store', 'point_of_interest', 'establishment']"
CADREX,48.8619434,2.3838604,4.6,"['store', 'point_of_interest', 'establishment']"
Toolbox Records,48.8628861,2.3791039,4.6,"['store', 'point_of_interest', 'establishment']"
Sist'Hers Concept,48.8665737,2.3815024,5.0,"['jewelry_store', 'store', 'point_of_interest', 'establishment']"
Caramba Culture Live,48.8640066,2.3822782,3.7,"['store', 'point_of_interest', 'establishment']"
SERRURERIE ABRAM'S PÈRE ET FILS,48.86790809999999,2.385974699999999,4.8,"['locksmith', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Libre Ere,48.86534569999999,2.3843624,4.5,"['book_store', 'store', 'point_of_interest', 'establishment']"
Alphy Creation,48.86527359999999,2.384335,4.0,"['store', 'point_of_interest', 'establishment']"
Dentak,48.86296859999999,2.3852838,,"['health', 'store', 'point_of_interest', 'establishment']"
La Générale Services,48.86516630000001,2.382575699999999,,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Toutan Madness BY TV video paris,48.8671475,2.3825352,4.0,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Mr Bricolage,48.8676166,2.3848354,3.5,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Jaj livraison gratuite de fleurs,48.8636218,2.3897865,1.8,"['florist', 'store', 'point_of_interest', 'establishment']"
Lidl,48.86223,2.3848,3.6,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Pharmacie du 20e,48.8666537,2.3838561,3.4,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Le Monte en l'Air,48.86850390000001,2.3885796,4.6,"['book_store', 'store', 'point_of_interest', 'establishment']"
A fleur et a mesure,48.8643647,2.3891406,4.1,"['florist', 'store', 'point_of_interest', 'establishment']"
THE HOME GARDENER,48.8679899,2.3872822,4.5,"['florist', 'store', 'point_of_interest', 'establishment']"
Veronique Leroy,48.8627341,2.3878768,4.6,"['store', 'point_of_interest', 'establishment']"
SERRURERIE ABRAM'S PÈRE ET FILS,48.86790809999999,2.385974699999999,4.8,"['locksmith', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Franprix,48.8640444,2.389398,3.1,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Nv Concept,48.86576470000001,2.3918594,,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Marie De Paris,48.8668518,2.387251,3.5,"['store', 'point_of_interest', 'establishment']"
Ni une ni deux bijoux,48.8634955,2.3894834,4.9,"['jewelry_store', 'store', 'point_of_interest', 'establishment']"
Libre Ere,48.86534569999999,2.3843624,4.5,"['book_store', 'store', 'point_of_interest', 'establishment']"
Boulangerie Sorbier,48.8657428,2.392822,4.2,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
Superpose Studio,48.8634371,2.3873682,5.0,"['store', 'point_of_interest', 'establishment']"
Authentique Parenthèse,48.867532,2.391431400000001,4.9,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Decadrages,48.867983,2.389954,4.6,"['home_goods_store', 'furniture_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Alphy Creation,48.86527359999999,2.384335,4.0,"['store', 'point_of_interest', 'establishment']"
Pigmacolor Paris 11,48.863476,2.3865063,4.9,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Beauty Body'Minute,48.8668176,2.3975821,4.5,"['beauty_salon', 'hair_care', 'spa', 'point_of_interest', 'store', 'establishment']"
La Colline,48.864585,2.397561,4.6,"['point_of_interest', 'store', 'establishment']"
Paramount Aquarium,48.86846999999999,2.395573,4.0,"['pet_store', 'point_of_interest', 'store', 'establishment']"
Ralph Optic - Lunettes sur mesure,48.865804,2.397608,5.0,"['health', 'point_of_interest', 'store', 'establishment']"
Jaj livraison gratuite de fleurs,48.8636218,2.3897865,1.8,"['florist', 'point_of_interest', 'store', 'establishment']"
💊 PHARMACIE PLACE GAMBETTA | Paris 20ème,48.864771,2.399161,2.9,"['pharmacy', 'drugstore', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']"
Écouter Voir Optique Mutualiste,48.8656711,2.3980414,4.2,"['health', 'point_of_interest', 'store', 'establishment']"
Christian Gilles,48.8654117,2.3977624,4.5,"['hair_care', 'point_of_interest', 'store', 'establishment']"
Valette Foie Gras,48.86615579999999,2.397699999999999,3.6,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Comptoir de la Lingerie,48.865802,2.397469699999999,4.5,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
La Mandragore,48.8677192,2.396479,4.6,"['jewelry_store', 'clothing_store', 'point_of_interest', 'store', 'establishment']"
MAISON LANDEMAINE GAMBETTA,48.8655122,2.3981705,3.1,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
A.E.P.E.M,48.8660986,2.3948496,,"['point_of_interest', 'store', 'establishment']"
Boulangerie Sorbier,48.8657428,2.392822,4.2,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Almora - Publishing and Bookstore,48.8645301,2.3935437,4.8,"['book_store', 'point_of_interest', 'store', 'establishment']"
Solabaie Les Menuisiers Rosemar Agence Gambetta Fenêtres - Volets - Stores,48.8645077,2.3934428,4.9,"['general_contractor', 'point_of_interest', 'store', 'establishment']"
Soul Vision Tattoo,48.8659994,2.396022,4.8,"['point_of_interest', 'store', 'establishment']"
Nv Concept,48.86576470000001,2.3918594,,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Renaissance,48.8648923,2.3964366,5.0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
NATURALIA,48.8651288,2.3969627,3.8,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
ATOMIK Paris,48.86443830000001,2.4019485,4.7,"['store', 'point_of_interest', 'establishment']"
Beauty Body'Minute,48.8668176,2.3975821,4.5,"['beauty_salon', 'hair_care', 'spa', 'store', 'point_of_interest', 'establishment']"
La Colline,48.864585,2.397561,4.6,"['store', 'point_of_interest', 'establishment']"
Paramount Aquarium,48.86846999999999,2.395573,4.0,"['pet_store', 'store', 'point_of_interest', 'establishment']"
Ralph Optic - Lunettes sur mesure,48.865804,2.397608,5.0,"['health', 'store', 'point_of_interest', 'establishment']"
💊 PHARMACIE PLACE GAMBETTA | Paris 20ème,48.864771,2.399161,2.9,"['pharmacy', 'drugstore', 'veterinary_care', 'health', 'store', 'point_of_interest', 'establishment']"
Hitac Airsoft gun tipanne,48.8644142,2.4018641,4.6,"['store', 'point_of_interest', 'establishment']"
Écouter Voir Optique Mutualiste,48.8656711,2.3980414,4.2,"['health', 'store', 'point_of_interest', 'establishment']"
GoldyMama,48.86826989999999,2.4006019,4.4,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Christian Gilles,48.8654117,2.3977624,4.5,"['hair_care', 'store', 'point_of_interest', 'establishment']"
Valette Foie Gras,48.86615579999999,2.397699999999999,3.6,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Comptoir de la Lingerie,48.865802,2.397469699999999,4.5,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
MAISON LANDEMAINE GAMBETTA,48.8655122,2.3981705,3.1,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
La Mandragore,48.8677192,2.396479,4.6,"['jewelry_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
B.I.E.R (Bois Industriel & de l'Est Réunis) Stores de Tournus,48.8645928,2.402418,4.6,"['store', 'point_of_interest', 'establishment']"
A Pieds Joints SARL,48.8663867,2.3995072,4.4,"['shoe_store', 'store', 'point_of_interest', 'establishment']"
Ducs de Gascogne,48.8663926,2.399527,1.0,"['grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Kiosque Lulu dans ma rue - Gambetta,48.865114,2.399089,4.4,"['moving_company', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Monceau Fleurs,48.86522050000001,2.3980451,2.0,"['florist', 'store', 'point_of_interest', 'establishment']"
Pharmacy Gatines,48.86552090000001,2.3977695,3.0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
ATOMIK Paris,48.86443830000001,2.4019485,4.7,"['store', 'point_of_interest', 'establishment']"
Hitac Airsoft gun tipanne,48.8644142,2.4018641,4.6,"['store', 'point_of_interest', 'establishment']"
💊 PHARMACIE PLACE GAMBETTA | Paris 20ème,48.864771,2.399161,2.9,"['pharmacy', 'drugstore', 'veterinary_care', 'health', 'store', 'point_of_interest', 'establishment']"
GoldyMama,48.86826989999999,2.4006019,4.4,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Écouter Voir Optique Mutualiste,48.8656711,2.3980414,4.2,"['health', 'store', 'point_of_interest', 'establishment']"
La Parqueterie Nouvelle - Paris,48.8620521,2.405867,4.2,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
La Colline,48.864585,2.397561,4.6,"['store', 'point_of_interest', 'establishment']"
Ralph Optic - Lunettes sur mesure,48.865804,2.397608,5.0,"['health', 'store', 'point_of_interest', 'establishment']"
Pharmacie Tenon,48.8631657,2.404247,4.5,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Opticien PARIS Bagnolet | Alain Afflelou,48.8644328,2.4068464,4.8,"['health', 'store', 'point_of_interest', 'establishment']"
B.I.E.R (Bois Industriel & de l'Est Réunis) Stores de Tournus,48.8645928,2.402418,4.6,"['store', 'point_of_interest', 'establishment']"
L'Industrielle Textile,48.86340789999999,2.4029232,4.0,"['store', 'point_of_interest', 'establishment']"
La Boulangerie du Metro,48.864445,2.4051598,3.7,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
Franprix,48.8644147,2.405464,3.1,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Au Fond du Jardin,48.8640637,2.4040847,4.2,"['restaurant', 'cafe', 'meal_takeaway', 'park', 'food', 'store', 'point_of_interest', 'establishment']"
Franprix,48.86709999999999,2.404189999999999,3.5,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Syde & Sound,48.8643375,2.4020303,,"['store', 'point_of_interest', 'establishment']"
"Peinture De France PARIS 20e - Tollens, Seigneurie, Guittet, Prestonett",48.86440380000001,2.4066618,4.8,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Pachyderme,48.8631494,2.4045653,4.9,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Bonjour,48.8634973,2.4076591,1.0,"['store', 'point_of_interest', 'establishment']"
Auchan Hypermarket BAGNOLET,48.86557999999999,2.41509,3.7,"['supermarket', 'grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Marionnaud,48.86530779999999,2.415362099999999,4.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Opticien PARIS Bagnolet | Alain Afflelou,48.8644328,2.4068464,4.8,"['store', 'health', 'point_of_interest', 'establishment']"
Boulangerie I L,48.863642,2.4090945,2.2,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"
Grande Pharmacie Mortier,48.86746039999999,2.409227899999999,3.9,"['pharmacy', 'store', 'health', 'point_of_interest', 'establishment']"
"Peinture De France PARIS 20e - Tollens, Seigneurie, Guittet, Prestonett",48.86440380000001,2.4066618,4.8,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Maison David MD26,48.86773360000001,2.4100742,3.2,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Bonjour,48.8634973,2.4076591,1.0,"['store', 'point_of_interest', 'establishment']"
Franprix,48.8644147,2.405464,3.1,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
Distributeur Amway Laviemeilleure,48.8627315,2.4086705,4.5,"['store', 'food', 'health', 'point_of_interest', 'establishment']"
La Boulangerie du Metro,48.864445,2.4051598,3.7,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']"
SERGE DOCTEUR,48.8628405,2.4106486,4.8,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
La Parqueterie Nouvelle - Paris,48.8620521,2.405867,4.2,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Franprix,48.86709999999999,2.404189999999999,3.5,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"FairFix Paris 20 (75) - Réparation téléphones, ordinateurs, tablettes, imprimantes et consoles - Sur place et à domicile !",48.8693413,2.4092155,4.4,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Au Fond du Jardin,48.8640637,2.4040847,4.2,"['restaurant', 'cafe', 'park', 'meal_takeaway', 'store', 'food', 'point_of_interest', 'establishment']"
Pachyderme,48.8631494,2.4045653,4.9,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Relay France,48.86530779999999,2.415362099999999,4.5,"['store', 'point_of_interest', 'establishment']"
Pharmacie Tenon,48.8631657,2.404247,4.5,"['pharmacy', 'store', 'health', 'point_of_interest', 'establishment']"
Adeuxpas,48.8696109,2.4092043,4.4,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
B&M,48.86387029999999,2.4167003,3.7,"['grocery_or_supermarket', 'furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'food', 'establishment']"
Auchan Hypermarket BAGNOLET,48.86557999999999,2.41509,3.7,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Lidl,48.8690712,2.4150885,3.8,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Pharmacie de la Mairie - Atlan well&well,48.86827329999999,2.4179218,3.6,"['pharmacy', 'drugstore', 'health', 'store', 'point_of_interest', 'establishment']"
Marionnaud,48.86530779999999,2.415362099999999,4.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Critiques Livres,48.8678234,2.4195107,,"['book_store', 'store', 'point_of_interest', 'establishment']"
Relay France,48.86530779999999,2.415362099999999,4.5,"['store', 'point_of_interest', 'establishment']"
Tabac cigares Vape puff CBD Fdj pmu nickel 雪茄 cc commercial,48.86557759999999,2.4160999,3.9,"['store', 'point_of_interest', 'establishment']"
Stone Wash,48.8656116,2.416975400000001,3.8,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
SFR,48.86530779999999,2.415362099999999,3.7,"['store', 'point_of_interest', 'establishment']"
Opticien Bagnolet - Cc Bel Est - Krys,48.865411,2.416832400000001,4.5,"['health', 'store', 'point_of_interest', 'establishment']"
Blue Eyes Optical,48.8655653,2.417057900000001,,"['health', 'store', 'point_of_interest', 'establishment']"
Fonktion,48.8675807,2.4151553,5.0,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Fortunapost - Cartes Postales Anciennes,48.86724,2.417265,4.2,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
K N Phone Lycamobile,48.8674759,2.418198,3.6,"['store', 'point_of_interest', 'establishment']"
Franprix,48.8682892,2.4174983,3.4,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']"
Maison David MD26,48.86773360000001,2.4100742,3.2,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
SERGE DOCTEUR,48.8628405,2.4106486,4.8,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Collin Guy,48.8676402,2.4190097,,"['health', 'store', 'point_of_interest', 'establishment']"
Boulangerie,48.8685576,2.4176976,3.1,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']"
B&M,48.86387029999999,2.4167003,3.7,"['grocery_or_supermarket', 'furniture_store', 'home_goods_store', 'food', 'store', 'point_of_interest', 'establishment']"
Auchan Hypermarket BAGNOLET,48.86557999999999,2.41509,3.7,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Critiques Livres,48.8678234,2.4195107,,"['book_store', 'store', 'point_of_interest', 'establishment']"
Pharmacie de la Mairie - Atlan well&well,48.86827329999999,2.4179218,3.6,"['pharmacy', 'drugstore', 'health', 'store', 'point_of_interest', 'establishment']"
Marionnaud,48.86530779999999,2.415362099999999,4.0,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Relay France,48.86530779999999,2.415362099999999,4.5,"['store', 'point_of_interest', 'establishment']"
Tabac cigares Vape puff CBD Fdj pmu nickel 雪茄 cc commercial,48.86557759999999,2.4160999,3.9,"['store', 'point_of_interest', 'establishment']"
Collin Guy,48.8676402,2.4190097,,"['health', 'store', 'point_of_interest', 'establishment']"
Stone Wash,48.8656116,2.416975400000001,3.8,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Blue Eyes Optical,48.8655653,2.417057900000001,,"['health', 'store', 'point_of_interest', 'establishment']"
Opticien Bagnolet - Cc Bel Est - Krys,48.865411,2.416832400000001,4.5,"['health', 'store', 'point_of_interest', 'establishment']"
K N Phone Lycamobile,48.8674759,2.418198,3.6,"['store', 'point_of_interest', 'establishment']"
Fortunapost - Cartes Postales Anciennes,48.86724,2.417265,4.2,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Lidl,48.8690712,2.4150885,3.8,"['supermarket', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
SFR,48.86530779999999,2.415362099999999,3.7,"['store', 'point_of_interest', 'establishment']"
Franprix,48.8682892,2.4174983,3.4,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
